# AlexData of ../../../../../../data/Kati/2014/8 jan 2014/ALEX d+a new 10min.t3r
# BurstSearchParameters:	burstSearchMethodSingle=0	burstSearchMethodDual=2	channel selection=0	M=3	L=40	T=0.0005	LeeWinSize=8	LeeVar=5e-06	MaxIPT=0.00012	MinBurstrate=15000	MaxBurstrate=100000	MinBurstSize=40	MinBurstSizeDex=0	MinBurstSizeAex=0	MaxDuration=0.01	
# FRETparameters:	MaxS=1.08672	MinS=0.750185	MaxPR=0.195964	MinPR=-0.1	MaxTgTr=5	MinTgTr=-5	gamma=1	crosstalk=0.03	directExc=0.03	scaleDonor=1	bg_Dem_Dex=389.7	bg_Aem_Dex=471.18	bg_Dem_Aex=127.37	bg_Aem_Aex=1300	dutyCycleDex=0.547826	dutyCycleAex=0.452174	
# 778 bursts were analyzed.
# startTime	duration	proximityRatio	stoichiometryRatio	numberOfPhotons	n_Dem_Dex	n_Aem_Dex	n_Dem_Aex	n_Aem_Aex	durationDonor	durationAcceptor	proximityRatioRaw	stoichiometryRatioRaw	type	startIdxDonor	startIdxAcceptor	startIdx	stoichiometryFraction
130.651	0.0018041	1.05168	0.115737	68	0	10	0	58	0	-0.0003558	1	0.147059	1	188477	188407	188407	0.130885
131.121	0.0011939	2.75006	0.00335243	46	0	2	0	44	0	-0.0002429	1	0.0434783	1	189301	189253	189253	0.00336371
131.618	0.0033413	0.0552622	0.945437	95	80	8	1	6	0	-0.0010297	0.0909091	0.926316	1	189952	189953	189952	17.3274
132.003	0.0021842	0.39129	0.0672675	66	3	4	0	59	0	-0.0004055	0.571429	0.106061	1	190548	190546	190546	0.0721188
132.104	0.0023557	1.14987	0.0610441	59	0	6	0	53	0	-0.0002122	1	0.101695	1	190832	190771	190771	0.0650128
132.222	0.0019044	0.045639	0.985619	65	58	5	0	2	-0.0001128	-0.0013022	0.0793651	0.969231	1	190997	190998	190997	68.5345
133.55	0.0049986	-0.0114458	0.994629	154	146	4	1	3	0	-0.0021124	0.0266667	0.974026	1	192870	192897	192870	185.179
133.584	0.0049423	-0.00165548	0.988582	104	96	4	0	4	-0.0005724	-0.0021042	0.04	0.961538	1	193124	193123	193123	86.5812
134.252	0.002211	-0.00100173	0.965427	53	48	2	0	3	0	-0.0014701	0.04	0.943396	1	194190	194207	194190	27.9245
134.331	0.0009728	-0.013182	0.941775	44	40	1	0	3	0	-0.0003331	0.0243902	0.931818	1	194324	194322	194322	16.1746
135.197	0.0020634	0.792524	0.133499	60	2	8	0	50	0	-0.0013944	0.8	0.166667	1	195521	195522	195521	0.154067
135.586	0.0017473	0.0144927	0.764001	41	29	2	0	10	0	-0.0005774	0.0645161	0.756098	1	196077	196067	196067	3.2373
136.505	0.0019696	0.0126709	0.985764	63	58	3	0	2	0	-0.0004018	0.0491803	0.968254	1	197388	197387	197387	69.2439
137.066	0.0025943	0.0431839	0.992151	65	58	5	0	2	-0.0017113	-0.0027504	0.0793651	0.969231	1	198328	198327	198327	126.397
137.603	0.0018074	0.0187623	0.984402	57	52	3	1	1	0	-0.0017557	0.0545455	0.964912	1	199056	199093	199056	63.111
138.778	0.0009664	0.0703702	0.938987	42	35	4	0	3	-0.0013626	-0.0003328	0.102564	0.928571	1	200571	200570	200570	15.3901
139.087	0.0029724	0.87415	0.106441	108	2	13	1	92	0	-0.001796	0.866667	0.138889	1	201020	201021	201020	0.11912
139.789	0.0032046	0.823747	0.101461	79	2	9	0	68	0	-0.0016381	0.818182	0.139241	1	202180	202114	202114	0.112918
140.413	0.0029885	0.260514	0.249085	61	11	6	0	44	0	-6.49e-005	0.352941	0.278689	1	203017	203015	203015	0.331708
140.431	0.0015862	0.0369646	0.984811	74	67	5	0	2	-0.0007556	-0.0010187	0.0694444	0.972973	1	203099	203097	203097	64.8377
140.803	0.0021833	0.543674	0.110461	54	3	5	0	46	-0.0038272	-0.003633	0.625	0.148148	1	203721	203688	203688	0.124178
141.574	0.0026032	-0.0125042	0.982366	80	75	2	1	2	-0.0018405	-0.0038941	0.025974	0.9625	1	204815	204850	204815	55.7073
141.994	0.0007714	-0.0122658	0.91538	44	39	1	0	4	0	-0.0006476	0.025	0.909091	1	205434	205433	205433	10.8175
142.373	0.0016478	0.0301397	0.976546	47	42	3	0	2	-0.0008211	-0.0008853	0.0666667	0.957447	1	206025	206023	206023	41.636
143.938	0.0012464	0.0167799	0.995388	61	57	3	0	1	-0.0014464	-0.0007542	0.05	0.983607	1	208282	208281	208281	215.843
144.015	0.0007468	0.0201145	0.933865	40	35	2	1	2	-0.0022968	-0.002182	0.0540541	0.925	1	208475	208473	208473	14.1206
146.037	0.0007752	0.104433	0.92444	49	39	6	0	4	0	-0.0001934	0.133333	0.918367	1	211345	211343	211343	12.2345
146.578	0.0008009	0.0705208	0.913923	43	35	4	0	4	0	-0.0010261	0.102564	0.906977	1	212116	212115	212115	10.6175
147.882	0.0021865	1.10606	0.0770603	61	0	7	0	54	0	-0.0019965	1	0.114754	1	213866	213806	213806	0.0834944
147.973	0.001583	0.615312	-0.0236215	40	0	1	0	39	0	-0.0001881	1	0.025	1	214044	214003	214003	-0.0230764
148.841	0.0020646	0.00707563	1.00227	99	94	4	0	1	-0.0013359	-0.0011952	0.0408163	0.989899	1	215239	215238	215238	-441.079
149.98	0.001479	0.646936	0.0242047	84	1	4	0	79	0	-0.0001838	0.8	0.0595238	1	217209	217161	217161	0.0248051
150.013	0.0014111	0.0652479	1.01688	52	47	5	0	0	-1.52e-005	-0.003963	0.0961538	1	1	217282	217284	217282	-60.2285
150.47	0.0028043	0.00976885	0.0459291	80	4	3	0	73	-0.0041964	-0.0044722	0.428571	0.0875	1	218069	218045	218045	0.0481401
151.127	0.0030439	0.0376285	0.983718	132	119	9	1	3	0	-0.0010272	0.0703125	0.969697	1	219219	219218	219218	60.4192
154.549	0.0040295	1.10161	0.0871956	104	0	13	0	91	0	-0.0003694	1	0.125	1	223680	223571	223571	0.0955249
155.873	0.0011013	1.03244	0.149118	51	0	9	0	42	0	-0.0003394	1	0.176471	1	225370	225316	225316	0.175251
156.008	0.0010984	36.4167	-0.000429967	53	1	1	1	50	0	-0.0013536	0.5	0.0377358	1	225552	225551	225551	-0.000429783
156.497	0.0025019	-0.00622757	1.00831	61	58	2	0	1	-0.0002235	-0.0026003	0.0333333	0.983607	1	226334	226346	226334	-121.335
157.735	0.0028076	0.88789	0.0876663	45	1	5	1	38	0	-0.0020284	0.833333	0.133333	1	228329	228330	228329	0.0960902
160.675	0.0018818	0.0255223	1.00166	68	63	4	0	1	-0.0002468	-0.0018722	0.0597015	0.985294	1	232501	232533	232501	-605.039
161.013	0.0009496	1.08326	0.0610627	42	0	4	0	38	0	-0.0002417	1	0.0952381	1	233168	233126	233126	0.0650339
161.021	0.0024697	-0.00772988	0.738824	60	42	2	0	16	-7.13e-005	-0.0005957	0.0454545	0.733333	1	233202	233204	233202	2.82884
161.203	0.0046894	0.0124535	1.01145	73	67	4	0	2	0	-0.0017829	0.056338	0.972603	1	233479	233486	233479	-88.3365
161.816	0.0031809	0.655462	0.0518711	137	3	9	0	125	0	-0.0017943	0.75	0.0875912	1	234321	234322	234321	0.0547089
162.248	0.0022235	0.00489506	0.934965	45	39	2	0	4	0	-0.0047386	0.0487805	0.911111	1	235025	235034	235025	14.3763
162.498	0.0011769	0.0173769	0.940421	40	35	2	1	2	0	-0.0001656	0.0540541	0.925	1	235336	235335	235335	15.7843
162.504	0.0026089	0.0058513	0.992856	70	65	3	0	2	0	-0.0029728	0.0441176	0.971429	1	235377	235376	235376	138.978
162.767	0.001617	0.0483988	0.99917	63	57	5	0	1	-0.0001663	-0.0006548	0.0806452	0.984127	1	235824	235829	235824	1203.12
163.764	0.0013367	0.82492	0.0881659	49	1	5	0	43	0	-8.5e-006	0.833333	0.122449	1	237328	237327	237327	0.0966908
165.557	0.0010183	1.03363	0.154404	44	0	8	0	36	0	-0.0005703	1	0.181818	1	239824	239777	239777	0.182598
165.782	0.0026714	1.38422	0.0331624	49	0	4	1	44	0	-0.0005241	1	0.0816327	1	240113	240086	240086	0.0342998
166.418	0.0020204	0.808661	-0.054244	45	0	0	0	45	0	-0.0001982	nan	0	1	241046	241000	241000	-0.051453
172.879	0.0025909	0.67342	0.0908644	53	2	5	1	45	-0.0051938	-0.0035191	0.714286	0.132075	1	249518	249480	249480	0.099946
174.301	0.0026786	0.0225201	0.982971	89	81	5	0	3	-0.000169	-0.0020232	0.0581395	0.966292	1	251478	251484	251478	57.723
175.034	0.0010811	0.031629	0.970031	48	43	3	0	2	0	-0.0007564	0.0652174	0.958333	1	252478	252477	252477	32.368
175.137	0.0022148	0.0299776	0.983157	45	40	3	0	2	0	-0.001304	0.0697674	0.955556	1	252639	252643	252639	58.3723
175.77	0.000843	1.45829	0.00938373	44	0	2	1	41	0	-4.19e-005	1	0.0454545	1	253534	253509	253509	0.00947262
177.208	0.0020474	0.0271036	0.713489	55	36	3	1	15	-0.00114	-0.0009902	0.0769231	0.709091	1	255447	255445	255445	2.49027
177.24	0.001797	0.576393	0.0816031	50	2	4	0	44	0	-0.0001549	0.666667	0.12	1	255606	255601	255601	0.0888539
177.336	0.0036824	1.22133	0.0578599	67	0	7	0	60	0	-3.15e-005	1	0.104478	1	255835	255765	255765	0.0614132
178.224	0.0022139	0.0156864	0.966726	82	74	4	1	3	-0.0027495	-0.0010928	0.0512821	0.95122	1	257090	257089	257089	29.0533
178.904	0.0026485	0.953093	0.100098	98	1	12	1	84	0	-0.0012439	0.923077	0.132653	1	258210	258122	258122	0.111232
179.06	0.0011768	0.040363	0.975859	57	51	4	0	2	0	-0.0021015	0.0727273	0.964912	1	258500	258527	258500	40.423
179.169	0.0009902	0.0180969	0.975651	61	56	3	0	2	0	-0.0006762	0.0508475	0.967213	1	258739	258742	258739	40.0701
179.248	0.0032379	0.0166843	0.99859	74	68	4	0	2	0	-0.0008804	0.0555556	0.972973	1	258903	258913	258903	708.032
180.875	0.0008006	0.683759	0.0688014	40	1	3	3	33	-0.0004535	-0.0014409	0.75	0.1	1	261092	261094	261092	0.0738847
181.363	0.0039745	1.21695	0.0497758	85	0	8	0	77	0	-1.46e-005	1	0.0941176	1	261767	261682	261682	0.0523832
183.002	0.0024393	-80.1207	0.000306037	64	2	1	0	61	0	-0.000758	0.333333	0.046875	1	264168	264169	264168	0.000306131
184.065	0.0018256	0.790132	-0.02854	69	0	1	0	68	0	-0.0005676	1	0.0144928	1	265806	265730	265730	-0.027748
184.189	0.0016127	0.855514	0.0748999	64	1	6	0	57	0	-0.0018208	0.857143	0.109375	1	265973	265971	265971	0.0809641
185.322	0.0014708	0.00129468	0.978117	55	51	2	0	2	-0.0009793	-0.0010495	0.0377358	0.963636	1	267488	267487	267487	44.6984
185.461	0.0025629	-0.00520772	0.816468	56	43	2	0	11	0	-0.0035597	0.0444444	0.803571	1	267758	267760	267758	4.44863
185.513	0.0011787	-2.5226	0.00524304	43	1	1	0	41	0	-4.65e-005	0.5	0.0465116	1	267922	267894	267894	0.00527067
185.657	0.0016112	-0.00405962	0.966052	64	59	2	0	3	0	-0.0012181	0.0327869	0.953125	1	268122	268126	268122	28.4568
185.666	0.0024786	0.108339	0.990038	44	36	6	1	1	0	-0.0007838	0.142857	0.954545	1	268207	268211	268207	99.3863
186.063	0.0017969	1.45358	0.0188829	48	0	3	0	45	0	-7.05e-005	1	0.0625	1	268874	268825	268825	0.0192463
186.101	0.0054374	0.195417	0.264823	116	24	10	0	82	0	-0.0003198	0.294118	0.293103	1	268968	268965	268965	0.360216
186.792	0.0020284	0.00479708	0.984105	47	43	2	1	1	-0.0022831	-0.0041604	0.0444444	0.957447	1	269972	269990	269972	61.9141
187.785	0.0012165	0.440854	-0.00739365	66	0	2	0	64	0	-0.0005943	1	0.030303	1	271438	271363	271363	-0.00733939
187.794	0.0011732	0.209047	0.264486	59	12	5	0	42	-0.0002258	-0.0033094	0.294118	0.288136	1	271439	271440	271439	0.359593
188.038	0.0012697	1.06272	0.106511	43	0	6	0	37	0	-0.0006364	1	0.139535	1	271859	271811	271811	0.119208
188.668	0.0010322	0.0448069	0.991167	40	36	3	1	0	-0.0004501	-0.0016078	0.0769231	0.975	1	272669	272673	272669	112.218
188.768	0.0022544	-0.0250683	0.936461	62	56	1	0	5	0	-0.0002081	0.0175439	0.919355	1	272881	272878	272878	14.7385
189.423	0.0018222	0.0252422	0.898673	52	43	3	0	6	0	-0.0007164	0.0652174	0.884615	1	273807	273806	273806	8.86907
191.111	0.0015534	0.000348399	0.863187	92	76	3	2	11	-0.0012867	-0.0022192	0.0379747	0.858696	1	276082	276088	276082	6.30926
191.149	0.0011725	1.22246	0.0242669	49	0	3	1	45	-0.0092182	-0.0026093	1	0.0612245	1	276337	276284	276284	0.0248705
191.945	0.0015759	0.44634	0.069749	46	2	3	0	41	-4.5e-006	-0.0006323	0.6	0.108696	1	277465	277466	277465	0.0749787
193.193	0.0017265	0.0157449	0.987505	83	77	4	0	2	0	-0.0010778	0.0493827	0.975904	1	279226	279225	279225	79.0334
193.633	0.001859	0.0593748	0.945675	57	48	5	0	4	0	-0.0005048	0.0943396	0.929825	1	279966	279965	279965	17.4076
195.624	0.0027839	0.084566	0.899414	46	35	5	2	4	0	-0.0011449	0.125	0.869565	1	282407	282408	282407	8.94172
195.878	0.0020541	0.0825373	0.934514	46	37	5	0	4	0	-0.0012472	0.119048	0.913043	1	282823	282822	282822	14.2704
196.63	0.0018853	-6.38937	0.00227311	100	2	2	0	96	0	-0.0007504	0.5	0.04	1	283813	283814	283813	0.00227829
198.548	0.0010411	0.770851	0.0853157	42	1	4	0	37	0	-0.0005797	0.8	0.119048	1	286764	286765	286764	0.0932733
199.159	0.0015885	0.0274161	0.998956	67	62	4	0	1	0	-0.001072	0.0606061	0.985075	1	287585	287583	287583	957.138
199.599	0.0014223	0.0822291	0.996127	45	39	5	0	1	0	-0.0007308	0.113636	0.977778	1	288299	288298	288298	257.196
200.115	0.0040913	0.0274052	0.95147	97	84	6	1	6	0	-0.0016947	0.0666667	0.927835	1	289019	289018	289018	19.6057
200.41	0.001876	-0.0248376	0.976156	84	80	1	0	3	0	-2.9e-006	0.0123457	0.964286	1	289587	289586	289586	40.9386
201.204	0.0010593	0.00725772	0.994879	77	73	3	0	1	-0.000405	-0.001739	0.0394737	0.987013	1	290799	290816	290799	194.283
201.206	0.0020795	-0.0141183	0.991271	94	90	2	0	2	-3.41e-005	-0.0009528	0.0217391	0.978723	1	290876	290890	290876	113.564
201.209	0.0024314	-0.0221154	0.966721	47	43	1	1	2	-0.0001389	-0.0026759	0.0227273	0.93617	1	290972	290987	290972	29.0494
201.64	0.0012122	0.636811	-0.0189634	40	0	1	0	39	0	-0.0008707	1	0.025	1	291626	291584	291584	-0.0186105
203.117	0.0019953	-0.204345	0.0221446	63	2	2	1	58	0	-0.0005481	0.5	0.0634921	1	293703	293704	293703	0.0226461
203.121	0.0046062	1.07862	0.0649667	203	0	20	2	181	0	-0.000564	1	0.0985222	1	293913	293767	293767	0.0694806
203.758	0.0032998	0.0523139	0.672796	54	32	4	0	18	-0.0019896	-0.0010504	0.111111	0.666667	1	294875	294856	294856	2.0562
203.882	0.0013696	0.0753073	0.741588	46	30	4	0	12	0	-0.0012431	0.117647	0.73913	1	295121	295120	295120	2.86979
204.018	0.0012056	1.23179	0.0244574	48	0	3	0	45	0	-0.0007536	1	0.0625	1	295398	295340	295340	0.0250705
204.414	0.0016161	0.0363822	0.973833	43	38	3	0	2	0	-0.0001333	0.0731707	0.953488	1	295895	295894	295894	37.2154
204.649	0.0016222	0.373838	0.0260398	43	1	2	0	40	0	-0.0015496	0.666667	0.0697674	1	296320	296313	296313	0.026736
205.077	0.0016182	-0.0210115	0.968631	66	62	1	2	1	-1.57e-005	-0.0033364	0.015873	0.954545	1	297123	297153	297123	30.8787
205.629	0.0027167	1.11851	0.0738204	71	0	8	0	63	0	-0.0001526	1	0.112676	1	298058	297976	297976	0.0797042
207.604	0.0032531	0.514271	0.152955	63	5	7	0	51	-0.0011735	-0.000442	0.583333	0.190476	1	300655	300647	300647	0.180575
207.609	0.0012373	0.850322	0.0907237	57	1	6	0	50	0	-0.0005961	0.857143	0.122807	1	300714	300715	300714	0.0997757
207.752	0.0024451	-0.00632415	0.954801	61	55	2	0	4	0	-0.0020824	0.0350877	0.934426	1	300975	300999	300975	21.1244
208.714	0.0014148	0.0679532	0.958299	53	45	5	1	2	-0.0001591	-0.0009583	0.1	0.943396	1	302297	302303	302297	22.9803
208.728	0.0025214	0.0386818	0.98962	54	48	4	0	2	0	-0.002206	0.0769231	0.962963	1	302358	302359	302358	95.3384
208.909	0.0010628	0.868392	0.0991453	62	1	7	0	54	0	-0.0014008	0.875	0.129032	1	302656	302657	302656	0.110057
208.919	0.0025029	0.15826	0.529635	89	38	10	0	41	0	-0.0026335	0.208333	0.539326	1	302798	302752	302752	1.12601
210.278	0.0016469	0.066683	0.982682	63	55	6	0	2	-0.0001688	-0.0035131	0.0983607	0.968254	1	304567	304573	304567	56.7423
210.693	0.0017643	1.08152	0.0803795	61	0	7	1	53	0	-0.0003864	1	0.114754	1	305288	305261	305261	0.0874051
211.502	0.0006035	-1.48981	0.00761285	48	1	1	1	45	0	-0.0004621	0.5	0.0416667	1	306490	306491	306490	0.00767125
211.507	0.0019717	0.19653	0.220071	52	9	4	0	39	0	-0.0003853	0.307692	0.25	1	306603	306562	306562	0.282168
212.103	0.0010919	0.0123411	0.943327	44	39	2	0	3	0	-0.0023871	0.0487805	0.931818	1	307365	307364	307364	16.6449
213.184	0.0016328	1.08827	0.0840445	50	0	6	0	44	0	-0.0018214	1	0.12	1	309045	308994	308994	0.0917561
213.221	0.0008399	0.0396643	0.987631	43	39	3	0	1	0	-0.0007168	0.0714286	0.976744	1	309127	309126	309126	79.8446
213.234	0.0014466	0.0899839	0.918733	54	43	6	0	5	0	-0.0012142	0.122449	0.907407	1	309199	309197	309197	11.3052
214.317	0.0018535	0.610235	0.0290011	57	1	3	0	53	0	-0.0005771	0.75	0.0701754	1	310607	310608	310607	0.0298673
214.863	0.0027822	-0.0240207	0.991065	45	42	1	0	2	-1.09e-005	-0.001606	0.0232558	0.955556	1	311339	311341	311339	110.917
217.873	0.0012029	0.0632494	0.970526	44	38	4	1	1	-0.0042738	-0.0024328	0.0952381	0.954545	1	315297	315296	315296	32.9281
217.88	0.0015009	-0.038609	0.9806	61	59	0	0	2	-0.0011745	-0.0040017	0	0.967213	1	315374	315404	315374	50.5472
218.063	0.0036678	0.924358	0.0346791	89	1	6	0	82	0	-0.0003673	0.857143	0.0786517	1	315772	315688	315688	0.035925
218.61	0.0021999	-0.00461262	0.955404	62	56	2	2	2	-0.0007107	-0.0009049	0.0344828	0.935484	1	316468	316467	316467	21.4234
218.964	0.0022564	0.0929438	0.963887	50	41	6	0	3	0	-0.0005568	0.12766	0.94	1	317093	317092	317092	26.6906
219.552	0.0008432	0.893947	-0.0406008	44	0	0	0	44	0	-0.000608	nan	0	1	317934	317886	317886	-0.0390166
219.558	0.0039864	0.0593245	0.267648	95	23	5	1	66	0	-0.0006386	0.178571	0.294737	1	317939	317938	317938	0.365464
219.708	0.0036179	0.00605498	0.980731	93	85	4	1	3	-0.0006179	-0.0047856	0.0449438	0.956989	1	318207	318218	318207	50.8973
220.599	0.0023582	0.390106	-0.0145359	61	0	2	0	59	0	-0.0002641	1	0.0327869	1	319405	319345	319345	-0.0143276
221.277	0.0018762	1.28202	0.024354	62	0	4	0	58	0	-1.84e-005	1	0.0645161	1	320351	320273	320273	0.024962
221.316	0.0010641	0.0775193	-0.00423654	61	0	2	0	59	0	-0.0001919	1	0.0327869	1	320492	320431	320431	-0.00421867
222.129	0.0006242	0.703457	-0.0117688	40	0	1	0	39	0	-2.46e-005	1	0.025	1	321631	321590	321590	-0.0116319
224.818	0.0019543	0.813248	0.140491	64	2	9	0	53	-0.0030168	-0.0007032	0.818182	0.171875	1	325211	325167	325167	0.163454
225.009	0.0010199	0.126354	0.965477	41	33	6	1	1	0	-0.0002582	0.153846	0.95122	1	325476	325475	325475	27.9664
225.08	0.0031627	-0.0294753	0.952836	72	66	1	0	5	-0.0006704	-0.0027791	0.0149254	0.930556	1	325636	325635	325635	20.2028
225.146	0.0019472	0.0231542	0.984654	52	47	3	1	1	-0.0004001	-0.0023475	0.06	0.961538	1	325773	325772	325772	64.1631
225.257	0.0030336	0.0298057	0.969495	78	69	5	0	4	-0.0001606	-0.0020472	0.0675676	0.948718	1	325949	325969	325949	31.7815
225.488	0.0006782	-0.0359758	0.984981	42	41	0	0	1	-0.0027353	-0.0017567	0	0.97619	1	326398	326397	326397	65.5814
225.489	0.0014553	0.000746003	0.98028	57	53	2	1	1	-0.0007075	-0.0036463	0.0363636	0.964912	1	326441	326439	326439	49.7102
227.347	0.0013226	0.447135	0.0346658	40	1	2	1	36	0	-0.0004129	0.666667	0.075	1	329146	329145	329145	0.0359107
228.202	0.0020513	1.15302	0.0373918	81	0	6	1	74	0	-0.0011776	1	0.0740741	1	330314	330315	330314	0.0388443
229.168	0.0016143	0.910925	0.103168	75	1	9	2	63	0	-1.04e-005	0.9	0.133333	1	331677	331632	331632	0.115036
231.078	0.0015546	0.537384	0.0234714	65	1	3	0	61	0	-0.0004632	0.75	0.0615385	1	334159	334158	334158	0.0240355
232.436	0.0020259	1.07339	0.131833	48	0	8	0	40	0	-2.2e-005	1	0.166667	1	335954	335906	335906	0.151852
232.935	0.0013853	0.011385	0.970605	43	39	2	0	2	0	-5.81e-005	0.0487805	0.953488	1	336596	336595	336595	33.0189
232.94	0.0008238	0.00296634	0.972187	57	53	2	0	2	0	-0.0001909	0.0363636	0.964912	1	336646	336645	336645	34.9539
232.966	0.0028172	0.0185798	0.93117	53	45	3	0	5	0	-0.0014709	0.0625	0.90566	1	336766	336765	336765	13.5285
233.643	0.0018395	0.0555996	0.983145	58	51	5	0	2	0	-0.0011089	0.0892857	0.965517	1	337708	337707	337707	58.3292
233.812	0.0010388	0.0325768	0.947572	48	42	3	0	3	0	-3.53e-005	0.0666667	0.9375	1	338012	338011	338011	18.0739
233.814	0.0013915	0.000451734	0.996623	57	54	2	0	1	-0.0003149	-0.0007102	0.0357143	0.982456	1	338059	338062	338059	295.14
234.236	0.0016595	0.0928292	0.957763	51	42	6	0	3	0	-0.0002487	0.125	0.941176	1	338816	338815	338815	22.6758
235.871	0.0020482	0.00169062	1.0068	51	48	2	1	0	-0.0007236	-0.0025816	0.04	0.980392	1	340989	341000	340989	-147.984
236.835	0.0018604	1.46873	0.019366	47	0	3	0	44	0	-0.0030626	1	0.0638298	1	342453	342405	342405	0.0197485
237.713	0.001241	0.0402225	0.967872	42	37	3	0	2	0	-0.0008375	0.075	0.952381	1	343525	343524	343524	30.1254
238.492	0.0026763	0.0210445	0.978453	71	64	4	0	3	0	-0.0013303	0.0588235	0.957746	1	344513	344527	344513	45.4108
239.864	0.0033761	0.0561833	0.999746	66	58	6	0	2	-0.0005994	-0.0020906	0.09375	0.969697	1	346419	346423	346419	3930.61
244.252	0.0022142	0.0477326	0.984602	49	43	4	0	2	-1.86e-005	-0.0027556	0.0851064	0.959184	1	352281	352282	352281	63.9415
244.298	0.0014649	0.036485	0.948152	44	38	3	0	3	-1.35e-005	-0.0012019	0.0731707	0.931818	1	352405	352408	352405	18.2872
244.305	0.0010207	0.0158153	0.963892	41	37	2	0	2	0	-0.0007536	0.0512821	0.95122	1	352452	352451	352451	26.695
246.417	0.0012591	0.026301	0.954092	52	46	3	0	3	0	-0.0009745	0.0612245	0.942308	1	355263	355262	355262	20.7828
249.591	0.0018405	0.0219648	0.981488	53	48	3	0	2	0	-0.0003679	0.0588235	0.962264	1	359726	359725	359725	53.0181
249.667	0.0012795	0.01864	0.977715	59	54	3	0	2	-0.0005371	-0.0002781	0.0526316	0.966102	1	359945	359944	359944	43.8724
250.337	0.0016459	0.211172	0.721031	57	31	10	0	16	0	-0.0014847	0.243902	0.719298	1	361059	361057	361057	2.58462
250.461	0.0021959	0.0151109	0.96895	59	53	3	0	3	0	-0.001407	0.0535714	0.949153	1	361324	361322	361322	31.2061
250.591	0.0023022	0.0106712	0.975037	65	59	3	1	2	-0.0008933	-0.0005897	0.0483871	0.953846	1	361645	361643	361643	39.0589
251.838	0.0030487	-0.0275752	0.984027	70	66	1	1	2	-0.0005004	-0.0046281	0.0149254	0.957143	1	363392	363397	363392	61.6051
251.848	0.0017118	-0.0192731	0.979179	51	48	1	0	2	-0.0023529	-0.0020374	0.0204082	0.960784	1	363469	363467	363467	47.0273
252.133	0.0013183	-0.0213238	0.949335	67	62	1	0	4	0	-0.0008385	0.015873	0.940299	1	363834	363835	363834	18.7376
252.695	0.0012681	0.0572619	0.949218	47	40	4	0	3	0	-0.000624	0.0909091	0.93617	1	364607	364606	364606	18.6919
256.019	0.0022633	0.897397	0.0743947	72	1	7	0	64	-0.0056344	-0.0007832	0.875	0.111111	1	369312	369236	369236	0.0803741
256.05	0.0013516	-0.0176089	0.930558	49	44	1	0	4	-0.0003799	-0.0023609	0.0222222	0.918367	1	369355	369385	369355	13.4004
256.567	0.0013721	0.00782217	0.950407	47	42	2	0	3	0	-0.0001781	0.0454545	0.93617	1	370065	370063	370063	19.1643
256.724	0.0011704	0.608522	0.0366883	55	1	3	0	51	0	-0.0001844	0.75	0.0727273	1	370387	370334	370334	0.0380856
257.239	0.0026449	0.852425	0.0890912	115	2	12	0	101	0	-0.0011748	0.857143	0.121739	1	371129	371130	371129	0.0978047
257.242	0.0013053	1.19011	0.0223108	69	0	4	0	65	0	-0.0003341	1	0.057971	1	371314	371244	371244	0.0228199
261.566	0.0015821	0.155354	0.971369	40	31	7	0	2	0	-0.0008711	0.184211	0.95	1	377109	377117	377109	33.927
262.198	0.0012116	0.00524355	0.973324	51	47	2	0	2	0	-0.000472	0.0408163	0.960784	1	377994	377993	377993	36.4871
262.584	0.0028628	0.0455442	0.896788	66	53	5	0	8	0	-0.0003855	0.0862069	0.878788	1	378590	378589	378589	8.68881
262.598	0.003031	0.0196857	0.914413	52	43	3	1	5	-0.0006879	-0.0022974	0.0652174	0.884615	1	378670	378669	378669	10.684
263.204	0.0028394	1.14505	0.0473042	94	0	8	1	85	0	-0.0001276	1	0.0851064	1	379706	379681	379681	0.049653
263.644	0.0020576	-0.0210003	1.00629	56	54	1	1	0	-0.0002097	-0.0016621	0.0181818	0.982143	1	380435	380439	380435	-159.929
264.817	0.0011767	0.0233315	0.955798	55	49	3	0	3	0	-3.8e-005	0.0576923	0.945455	1	382030	382029	382029	21.6234
264.957	0.0016633	0.044084	0.98388	67	60	5	0	2	0	-5.54e-005	0.0769231	0.970149	1	382255	382254	382254	61.0363
265.522	0.0042645	0.973663	0.0272872	133	1	8	2	122	0	-0.0018371	0.888889	0.0676692	1	383094	383095	383094	0.0280527
266.658	0.0008148	0.707491	-0.0145472	43	0	1	1	41	0	-0.0019416	1	0.0232558	1	384888	384880	384880	-0.0143386
266.907	0.0025689	0.904333	0.0637333	79	1	7	1	70	-0.0036932	-0.0081841	0.875	0.101266	1	385333	385301	385301	0.0680717
267.263	0.003182	0.013626	1.01736	55	51	3	0	1	0	-0.0007368	0.0555556	0.981818	1	385816	385823	385816	-58.6077
267.289	0.002486	0.0474917	0.795295	55	39	4	1	11	0	-4.87e-005	0.0930233	0.781818	1	385900	385899	385899	3.88508
267.944	0.001225	-0.122404	0.101897	44	5	1	2	36	0	-0.000178	0.166667	0.136364	1	386819	386820	386819	0.113459
268.204	0.0018032	0.0569069	1.01649	68	62	6	0	0	0	-0.001606	0.0882353	1	1	387187	387202	387187	-61.6367
271.823	0.0017672	0.662414	0.150184	55	3	7	0	45	0	-0.001498	0.7	0.181818	1	391893	391884	391884	0.176725
