# AlexData of ../../../../../../data/Kati/2014/7 jan 2014/Alex oligo2new 10min.t3r
# BurstSearchParameters:	burstSearchMethodSingle=0	burstSearchMethodDual=2	channel selection=0	M=3	L=40	T=0.0005	LeeWinSize=8	LeeVar=5e-06	MaxIPT=0.00012	MinBurstrate=15000	MaxBurstrate=100000	MinBurstSize=40	MinBurstSizeDex=0	MinBurstSizeAex=0	MaxDuration=0.01	
# FRETparameters:	MaxS=0.750185	MinS=0.280812	MaxPR=1.00852	MinPR=0.758296	MaxTgTr=5	MinTgTr=-5	gamma=1	crosstalk=0.03	directExc=0.03	scaleDonor=1	bg_Dem_Dex=389.7	bg_Aem_Dex=471.18	bg_Dem_Aex=127.37	bg_Aem_Aex=1300	dutyCycleDex=0.547889	dutyCycleAex=0.452111	
# 2637 bursts were analyzed.
# startTime	duration	proximityRatio	stoichiometryRatio	numberOfPhotons	n_Dem_Dex	n_Aem_Dex	n_Dem_Aex	n_Aem_Aex	durationDonor	durationAcceptor	proximityRatioRaw	stoichiometryRatioRaw	type	startIdxDonor	startIdxAcceptor	startIdx	stoichiometryFraction
147.546	0.0016417	0.372564	0.0258328	43	1	2	0	40	0	-0.0002532	0.666667	0.0697674	1	354016	354013	354013	0.0265179
147.603	0.001815	1.05384	0.183936	42	0	9	0	33	0	-0.0006604	1	0.214286	1	354199	354156	354156	0.225394
147.607	0.0014619	1.01217	0.536769	50	0	27	0	23	0	-0.0004209	1	0.54	1	354256	354204	354204	1.15875
147.803	0.0020713	-0.0211979	0.942472	50	45	1	1	3	-0.000569	-0.0044509	0.0217391	0.92	1	354552	354551	354551	16.3828
147.997	0.0029035	0.914548	0.555922	118	6	60	0	52	0	-0.0006296	0.909091	0.559322	1	355085	355079	355079	1.25186
148.102	0.0016119	0.0103191	0.948814	43	38	2	0	3	0	-0.0009657	0.05	0.930233	1	355423	355425	355423	18.5366
148.241	0.0018908	0.967757	0.481827	41	1	19	0	21	0	-7.24e-005	0.95	0.487805	1	355778	355744	355744	0.929856
148.368	0.0027894	-1.60512	-0.00351871	70	0	3	1	66	0	-0.0008292	1	0.0428571	1	356093	356062	356062	-0.00350638
148.398	0.0028314	0.852644	0.570665	44	4	21	0	19	-0.0014414	-0.0017164	0.84	0.568182	1	356175	356167	356167	1.32919
148.498	0.0027163	0.619148	0.513821	52	10	17	0	25	0	-0.0018174	0.62963	0.519231	1	356491	356473	356473	1.05685
148.533	0.0034847	0.352304	0.518509	148	48	30	2	68	0	-0.0008146	0.384615	0.527027	1	356616	356614	356614	1.07688
148.747	0.0021989	1.77511	0.0130785	50	0	3	0	47	0	-0.000969	1	0.06	1	357352	357302	357302	0.0132518
149.094	0.002629	0.960845	0.530986	73	2	37	0	34	0	-0.00017	0.948718	0.534247	1	357977	357963	357963	1.13213
149.196	0.0014539	0.835867	0.472839	50	4	20	1	25	0	-0.0014691	0.833333	0.48	1	358290	358285	358285	0.896952
149.198	0.0017388	0.931049	0.581819	43	2	23	0	18	0	-6.8e-005	0.92	0.581395	1	358359	358337	358337	1.39131
149.496	0.0041701	1.29353	0.0429759	77	0	7	0	70	0	-0.0007512	1	0.0909091	1	359162	359086	359086	0.0449058
150.274	0.0014426	0.0494779	0.898585	53	43	4	1	5	-0.000728	-0.0012159	0.0851064	0.886792	1	360806	360805	360805	8.86049
150.311	0.0015291	1.1769	0.0369499	53	0	4	0	49	0	-0.0002552	1	0.0754717	1	361008	360949	360949	0.0383676
150.468	0.0013339	0.73251	0.400268	75	8	23	0	44	0	-0.0009	0.741935	0.413333	1	361253	361235	361235	0.667413
150.544	0.0012901	1.21992	0.0317138	42	0	3	0	39	0	-0.0016176	1	0.0714286	1	361522	361480	361480	0.0327525
150.565	0.0023896	0.936226	0.599662	42	2	23	0	17	0	-0.000173	0.92	0.595238	1	361588	361572	361572	1.49789
152.248	0.001054	0.683458	0.064822	40	1	3	1	35	-0.0015517	-0.0004367	0.75	0.1	1	364997	364990	364990	0.0693152
152.631	0.0024912	0.831308	0.0727029	42	1	4	1	36	0	-0.0001716	0.8	0.119048	1	365816	365813	365813	0.078403
152.755	0.0012552	1.01372	0.400368	51	0	21	0	30	0	-0.0002669	1	0.411765	1	366234	366165	366165	0.667691
153.055	0.0016384	0.0139639	0.982572	63	58	3	0	2	0	-0.0008664	0.0491803	0.968254	1	366908	366929	366908	56.3784
153.133	0.0011437	0.910637	0.436858	47	2	19	0	26	0	-0.0014852	0.904762	0.446809	1	367206	367207	367206	0.77575
153.609	0.0010836	0.497173	0.489971	50	12	13	0	25	0	-0.0014393	0.52	0.5	1	368324	368294	368294	0.960671
153.698	0.0012963	0.942233	0.300355	44	1	13	1	29	-0.0024761	-0.007364	0.928571	0.318182	1	368541	368537	368537	0.429295
153.938	0.0020375	1.18294	0.0408721	62	0	5	0	57	0	-0.0017943	1	0.0806452	1	369062	368985	368985	0.0426138
153.976	0.0011883	0.679443	0.0602667	41	1	3	0	37	0	-0.0010004	0.75	0.097561	1	369170	369171	369170	0.0641317
154.431	0.0025877	0.707779	0.364659	55	6	15	0	34	0	-0.0030812	0.714286	0.381818	1	370200	370198	370198	0.573959
154.564	0.0023001	0.252067	0.0164634	45	1	2	0	42	0	-0.0006073	0.666667	0.0666667	1	370578	370553	370553	0.016739
154.708	0.0015936	1.19369	0.0338992	55	0	4	0	51	0	-7.42e-005	1	0.0727273	1	371012	370947	370947	0.0350887
155.968	0.0018632	0.971999	0.519331	44	1	22	0	21	0	-0.0004121	0.956522	0.522727	1	374035	374006	374006	1.08044
156.187	0.0010073	0.657102	0.0536127	45	1	3	0	41	0	-0.0012536	0.75	0.0888889	1	374482	374483	374482	0.0566498
156.216	0.0037845	0.985659	0.180497	80	1	16	0	63	0	-0.0002445	0.941176	0.2125	1	374651	374573	374573	0.220252
156.327	0.0021662	0.115917	0.84943	55	39	7	0	9	0	-0.0002997	0.152174	0.836364	1	374943	374942	374942	5.64143
156.823	0.0020428	0.820502	0.616752	44	5	22	0	17	0	-9.58e-005	0.814815	0.613636	1	375938	375926	375926	1.60928
157.088	0.0020776	0.784771	0.470979	48	5	18	0	25	0	-0.0008151	0.782609	0.479167	1	376632	376629	376629	0.890285
157.298	0.0013466	0.316707	0.285783	42	8	5	0	29	0	-0.0003518	0.384615	0.309524	1	377259	377261	377259	0.400135
157.772	0.0015949	0.918598	0.429645	50	2	20	0	28	0	-0.0002993	0.909091	0.44	1	378344	378331	378331	0.753293
157.939	0.0038465	0.99683	0.485572	122	1	59	0	62	0	-0.000156	0.983333	0.491803	1	378783	378778	378778	0.943905
158.053	0.0018301	1.14257	0.0551855	53	0	5	0	48	0	-0.0009552	1	0.0943396	1	379166	379101	379101	0.0584088
158.21	0.0012532	1.0083	0.837281	40	0	33	0	7	0	-6.05e-005	1	0.825	1	379539	379498	379498	5.14558
158.254	0.0027045	0.96582	0.540302	81	2	42	0	37	0	-9.15e-005	0.954545	0.54321	1	379658	379621	379621	1.17534
158.351	0.0026552	0.59648	0.0845769	46	2	4	0	40	0	-0.000362	0.666667	0.130435	1	379969	379970	379969	0.092391
158.376	0.0016519	0.0961575	0.899648	43	33	5	0	5	-0.0004634	-0.0018585	0.131579	0.883721	1	380056	380054	380054	8.96491
158.381	0.0024439	0.10161	0.677437	49	28	5	0	16	0	-0.0001976	0.151515	0.673469	1	380115	380104	380104	2.10017
158.534	0.0029075	0.775103	0.56666	46	6	20	0	20	0	-0.0005526	0.769231	0.565217	1	380526	380522	380522	1.30766
158.546	0.0041931	0.602672	0.509478	101	20	32	1	48	0	-0.000388	0.615385	0.514851	1	380603	380596	380596	1.03864
158.582	0.0014379	0.463625	0.0782996	43	2	3	0	38	-0.0017678	-0.0003978	0.6	0.116279	1	380838	380797	380797	0.0849513
158.621	0.0016227	-1.96938	0.020381	47	3	0	1	43	0	-0.0004452	0	0.0638298	1	380908	380902	380902	0.020805
158.778	0.0020648	0.0338531	0.933748	61	52	4	0	5	-0.0004864	-0.0012486	0.0714286	0.918033	1	381339	381338	381338	14.094
159.209	0.0013833	0.0560176	0.929566	48	40	4	0	4	0	-0.0007542	0.0909091	0.916667	1	382333	382332	382332	13.1977
159.674	0.001546	0.0336863	0.928291	46	39	3	0	4	-0.0004565	-0.0012494	0.0714286	0.913043	1	383327	383326	383326	12.9452
160.1	0.0008367	1.04494	0.0679757	61	0	6	0	55	0	-0.0007551	1	0.0983607	1	384367	384305	384305	0.0729334
160.84	0.0036566	0.0952309	0.286695	96	24	6	0	66	0	-0.0018832	0.2	0.3125	1	386079	386061	386061	0.401924
160.885	0.0029379	0.0356701	0.817595	78	58	5	0	15	0	-0.0019581	0.0793651	0.807692	1	386256	386257	386256	4.48231
160.889	0.0013884	0.0655295	0.957254	54	46	5	0	3	0	-0.0004368	0.0980392	0.944444	1	386337	386336	386336	22.3943
161.029	0.0038803	0.907478	0.609592	115	7	63	0	45	0	-0.0001698	0.9	0.608696	1	386789	386772	386772	1.56142
161.336	0.0030004	0.00352327	0.954712	73	65	3	1	4	-0.0002788	-0.0009861	0.0441176	0.931507	1	387575	387584	387575	21.081
161.342	0.0011651	-0.0381853	0.992898	47	46	0	0	1	-0.000998	-0.0019925	0	0.978723	1	387655	387654	387654	139.803
162.286	0.0015156	0.968202	0.384703	58	1	22	1	34	-0.0017146	-0.0001311	0.956522	0.396552	1	389522	389469	389469	0.625231
162.346	0.001461	-0.0261719	-0.00564637	57	0	2	0	55	0	-0.000381	1	0.0350877	1	389658	389596	389596	-0.00561467
162.495	0.002281	0.87944	0.553268	56	4	27	1	24	-0.0013069	-0.0002047	0.870968	0.553571	1	389927	389915	389915	1.23848
162.837	0.0011366	0.974303	0.476856	64	1	30	0	33	0	-0.0001188	0.967742	0.484375	1	390670	390615	390615	0.91152
163.658	0.002398	0.98517	0.503474	69	1	34	1	33	0	-3.85e-005	0.971429	0.507246	1	392418	392371	392371	1.01399
163.661	0.001521	0.952876	0.315376	48	1	15	0	32	0	-0.0002817	0.9375	0.333333	1	392477	392439	392439	0.460655
163.984	0.0016175	0.0276487	0.977161	49	44	3	0	2	-0.0009847	-0.0003803	0.0638298	0.959184	1	393150	393149	393149	42.7857
164.236	0.0027773	0.471908	0.468379	46	11	11	0	24	0	-0.000448	0.5	0.478261	1	393771	393751	393751	0.88104
164.59	0.0005975	1.0276	0.112004	43	0	6	0	37	0	-0.0003782	1	0.139535	1	394721	394652	394652	0.126131
164.884	0.0027466	0.988461	0.558036	68	1	37	0	30	0	-0.0001749	0.973684	0.558824	1	395297	395259	395259	1.26263
165.366	0.0032422	0.96449	0.575649	118	3	65	1	49	0	-0.0002062	0.955882	0.576271	1	396336	396335	396335	1.35654
166.242	0.0012299	1.04891	0.132101	43	0	7	0	36	0	-5.33e-005	1	0.162791	1	398265	398222	398222	0.152208
166.294	0.0028526	0.894571	0.218008	65	2	14	0	49	-0.0033793	-0.0005605	0.875	0.246154	1	398440	398377	398377	0.278786
166.396	0.0020059	0.978288	0.31667	87	1	28	0	58	0	-6e-007	0.965517	0.333333	1	398766	398699	398699	0.463422
166.61	0.0020001	0.887539	0.0728656	74	1	7	0	66	0	-0.0016068	0.875	0.108108	1	399221	399222	399221	0.0785922
166.631	0.0008492	0.937523	0.667493	45	2	28	0	15	-0.0090788	-0.0035032	0.933333	0.666667	1	399380	399337	399337	2.00745
166.633	0.0036741	0.984952	0.496725	169	2	83	0	84	-0.0015256	-0.0001261	0.976471	0.502959	1	399418	399381	399381	0.986984
167.039	0.0024113	0.0210557	0.947646	73	64	4	0	5	-0.0007423	-0.00064	0.0588235	0.931507	1	400534	400533	400533	18.1007
167.198	0.0021083	1.08938	0.130218	42	0	7	1	34	0	-0.0002377	1	0.166667	1	401021	401016	401016	0.149713
167.365	0.0020419	0.0237032	0.944498	52	45	3	1	3	0	-0.0009848	0.0625	0.923077	1	401528	401527	401527	17.0175
168.019	0.0018014	1.13338	0.0365829	83	0	6	0	77	0	-0.0005435	1	0.0722892	1	403048	402962	402962	0.037972
168.784	0.0030331	0.969617	0.398393	117	2	46	0	69	0	-0.0007062	0.958333	0.410256	1	404751	404752	404751	0.662215
168.856	0.003964	0.333768	0.815527	91	47	26	0	18	0	-0.0003797	0.356164	0.802198	1	405065	405063	405063	4.42086
169.015	0.0006317	1.00846	0.38342	43	0	17	0	26	0	-0.0002842	1	0.395349	1	405529	405481	405481	0.62185
169.549	0.0035651	0.154267	0.593753	74	35	9	1	29	-0.0003938	-0.0004872	0.204545	0.594595	1	406635	406634	406634	1.46156
169.639	0.0019642	0.972907	0.506921	45	1	22	0	22	0	-0.000144	0.956522	0.511111	1	406895	406852	406852	1.02807
169.795	0.0024829	1.02132	0.433181	61	0	27	0	34	0	-0.0006457	1	0.442623	1	407223	407160	407160	0.76423
169.798	0.0010537	0.950881	0.40293	41	1	16	0	24	0	-0.000466	0.941176	0.414634	1	407223	407221	407221	0.674845
169.807	0.0008169	0.536405	0.355209	62	10	13	1	38	-0.0007714	-0.0010901	0.565217	0.370968	1	407309	407307	407307	0.550891
169.876	0.0021016	0.797437	0.537158	129	14	56	1	58	0	-6.7e-006	0.8	0.542636	1	407480	407479	407479	1.16056
170.607	0.0020161	1.51396	0.0201077	45	0	3	0	42	0	-0.0021742	1	0.0666667	1	409067	409023	409023	0.0205203
171.046	0.0031601	0.987306	0.46789	59	1	27	0	31	0	-0.0007334	0.964286	0.474576	1	410154	410153	410153	0.87931
171.77	0.0018446	0.426695	0.530509	41	12	10	0	19	-0.0003846	-0.0017137	0.454545	0.536585	1	411764	411765	411764	1.12997
171.855	0.0009856	1.05997	0.0925088	40	0	5	0	35	0	-0.0002303	1	0.125	1	412047	412007	412007	0.101939
171.886	0.0020616	0.986285	0.506382	84	1	42	0	41	0	-0.0006008	0.976744	0.511905	1	412122	412100	412100	1.02586
171.893	0.0029419	0.95198	0.558148	93	3	49	1	40	0	-0.0003349	0.942308	0.55914	1	412209	412203	412203	1.2632
171.939	0.0031765	0.970296	0.580679	81	2	45	0	34	0	-0.0001339	0.957447	0.580247	1	412408	412390	412390	1.38481
171.999	0.002048	0.982098	0.369318	89	1	33	1	54	0	-0.0011203	0.970588	0.382022	1	412634	412614	412614	0.585585
172.02	0.0022187	0.984161	0.583718	60	1	34	0	25	0	-0.0008224	0.971429	0.583333	1	412828	412771	412771	1.40222
172.092	0.0015217	0.0346858	0.886076	47	38	3	1	5	0	-0.0005419	0.0731707	0.87234	1	413048	413046	413046	7.77777
172.408	0.0007029	0.952927	0.467734	40	1	18	1	20	-0.0009142	-0.0009775	0.947368	0.475	1	413754	413744	413744	0.87876
172.551	0.0030554	0.966091	0.401655	104	2	41	0	61	0	-0.0006083	0.953488	0.413462	1	414144	414145	414144	0.671275
172.649	0.0014254	0.600705	0.482147	53	10	16	1	26	0	-0.0002241	0.615385	0.490566	1	414469	414466	414466	0.931051
172.873	0.0025985	0.960731	0.192772	63	1	13	0	49	0	-9.88e-005	0.928571	0.222222	1	414950	414906	414906	0.238807
172.99	0.0016169	0.0183887	0.875482	60	49	3	0	8	-4.4e-006	-0.0022678	0.0576923	0.866667	1	415308	415321	415308	7.03099
173.148	0.001352	0.0129984	0.922437	43	37	2	1	3	0	-6.6e-006	0.0512821	0.906977	1	415751	415750	415750	11.8928
173.303	0.0038451	0.83428	0.166675	85	3	14	0	68	0	-0.0004018	0.823529	0.2	1	416096	416081	416081	0.200012
173.351	0.001018	0.0815359	0.990812	46	40	5	0	1	-0.0006886	-0.0009059	0.111111	0.978261	1	416287	416285	416285	107.834
173.471	0.0011658	-0.0132511	0.969911	44	41	1	1	1	-0.0001439	-0.0011914	0.0238095	0.954545	1	416672	416682	416672	32.2345
173.529	0.0014414	0.960341	0.382717	48	1	18	0	29	-0.0195868	-0.0032586	0.947368	0.395833	1	416993	416933	416933	0.620001
173.789	0.0025983	0.0666212	0.733312	47	30	4	0	13	-0.0045964	-0.0018264	0.117647	0.723404	1	417426	417425	417425	2.7497
174.653	0.0016019	0.0322531	0.965445	63	56	4	0	3	0	-0.000666	0.0666667	0.952381	1	419182	419181	419181	27.9394
175.744	0.0020068	0.687646	0.698934	42	9	20	0	13	-0.0002941	-0.0009919	0.689655	0.690476	1	421594	421597	421594	2.32153
175.936	0.0011492	1.0094	0.679216	40	0	27	0	13	0	-3.11e-005	1	0.675	1	422217	422132	422132	2.11736
175.941	0.005464	0.969466	0.520532	187	4	94	1	88	0	-4.02e-005	0.959184	0.524064	1	422217	422213	422213	1.08564
176.071	0.000844	0.320127	0.505622	60	20	11	0	29	0	-0.0003728	0.354839	0.516667	1	422654	422628	422628	1.02274
176.509	0.0014075	0.0691479	1.01753	50	45	5	0	0	-0.0005178	-0.0010828	0.1	1	1	423571	423576	423571	-58.0476
176.664	0.002452	0.0887226	0.975881	69	58	8	0	3	-0.0007876	-0.0054431	0.121212	0.956522	1	423975	423974	423974	40.4609
176.774	0.0013435	1.08644	0.0861329	41	0	5	0	36	0	-0.0004045	1	0.121951	1	424414	424365	424365	0.094251
177.146	0.0023908	0.15413	0.137833	51	6	3	0	42	0	-0.0009206	0.333333	0.176471	1	425255	425240	425240	0.159868
177.333	0.0026494	0.0786717	0.969456	85	72	9	0	4	-0.0005249	-0.0008871	0.111111	0.952941	1	425677	425680	425677	31.7395
177.787	0.0014512	0.970905	0.553343	45	1	24	0	20	0	-0.0004819	0.96	0.555556	1	426701	426681	426681	1.23885
178.019	0.0008339	0.910543	0.340145	62	2	20	0	40	0	-0.0012737	0.909091	0.354839	1	427181	427182	427181	0.515484
179.262	0.0035165	0.215195	0.0575495	55	3	3	0	49	0	-0.0005094	0.5	0.109091	1	429954	429956	429954	0.0610637
179.469	0.0018187	0.031402	0.95491	46	40	3	0	3	-0.0005855	-0.0008668	0.0697674	0.934783	1	430515	430514	430514	21.1779
179.911	0.0018948	1.10726	0.0775169	52	0	6	0	46	0	-0.00039	1	0.115385	1	431613	431560	431560	0.0840308
180.242	0.0016574	0.82886	0.466671	61	5	24	0	32	0	-0.0001307	0.827586	0.47541	1	432308	432299	432299	0.875015
180.248	0.0010831	-0.0136662	1.01462	46	45	1	0	0	-0.0003162	-0.0013973	0.0217391	1	1	432375	432391	432375	-69.3781
180.371	0.0025996	0.989197	0.43975	98	1	43	0	54	0	-0.0013967	0.977273	0.44898	1	432693	432601	432601	0.784919
180.394	0.0021207	0.952916	0.320235	107	2	34	0	71	0	-7.29e-005	0.944444	0.336449	1	432771	432766	432766	0.471097
180.573	0.002601	0.0622643	0.969892	53	45	5	0	3	-0.0014063	-0.0013195	0.1	0.943396	1	433269	433266	433266	32.214
180.826	0.0011728	0.976327	0.555763	59	1	32	0	26	-0.0052159	-0.0010454	0.969697	0.559322	1	433922	433858	433858	1.25105
180.941	0.0013805	1.01785	0.369392	47	0	18	0	29	0	-7.6e-006	1	0.382979	1	434182	434134	434134	0.58577
180.954	0.0030553	0.932781	0.46618	112	4	49	2	57	-0.0002594	-0.0005652	0.924528	0.473214	1	434213	434214	434213	0.873292
181.013	0.0013826	0.938932	0.305899	40	1	12	0	27	0	-0.0020408	0.923077	0.325	1	434413	434414	434413	0.440713
181.05	0.0011112	0.928263	0.279956	40	1	11	0	28	0	-0.0002365	0.916667	0.3	1	434502	434492	434492	0.388804
181.087	0.0027343	0.0361295	0.89929	58	47	4	0	7	-0.0009149	-0.0005552	0.0784314	0.87931	1	434656	434649	434649	8.92948
181.839	0.0027716	-0.0268647	0.965426	69	64	1	1	3	-0.0005922	-0.0003953	0.0153846	0.942029	1	436319	436318	436318	27.9232
181.844	0.0016015	0.123834	0.700045	43	25	5	0	13	0	-0.0003096	0.166667	0.697674	1	436412	436405	436405	2.33384
181.848	0.0019597	0.947145	0.442264	71	2	30	1	38	0	-0.0004106	0.9375	0.450704	1	436461	436451	436451	0.792964
182.162	0.0014182	1.02429	0.299416	44	0	14	0	30	0	-0.0009374	1	0.318182	1	437329	437284	437284	0.42738
182.478	0.0010579	0.0497136	0.97158	51	45	4	0	2	-0.0009135	-0.0004581	0.0816327	0.960784	1	437981	437980	437980	34.1863
182.879	0.0021964	1.05411	0.165474	56	0	11	0	45	0	-9.13e-005	1	0.196429	1	438777	438715	438715	0.198284
182.883	0.0025758	1.08584	0.119212	58	0	9	1	48	0	-0.0002483	1	0.155172	1	438777	438774	438774	0.135346
183.156	0.0012556	0.49012	0.142423	40	3	4	0	33	0	-0.0011666	0.571429	0.175	1	439545	439525	439525	0.166076
183.244	0.0009649	0.0171193	0.66208	45	28	2	0	15	0	-1.23e-005	0.0666667	0.666667	1	439760	439759	439759	1.95928
183.421	0.0019754	0.984087	0.595073	64	1	37	1	25	0	-0.0002722	0.973684	0.59375	1	440294	440293	440293	1.46958
183.464	0.0014912	0.00263928	0.917407	53	46	2	0	5	0	-0.0013465	0.0416667	0.90566	1	440440	440449	440440	11.1075
183.801	0.0016584	1.12434	0.0582665	52	0	5	0	47	0	-0.0009993	1	0.0961538	1	441221	441168	441168	0.0618715
183.878	0.0033881	0.857893	0.161001	61	2	10	1	48	0	-0.0009624	0.833333	0.196721	1	441409	441403	441403	0.191897
183.954	0.0006998	0.553354	0.380734	48	8	11	0	29	-0.0010004	-0.0019531	0.578947	0.395833	1	441589	441588	441588	0.614815
184.008	0.0015075	1.01303	0.551119	47	0	26	0	21	0	-0.0006816	1	0.553191	1	441801	441753	441753	1.22776
184.184	0.0023998	-0.684267	-0.00774384	43	0	2	0	41	0	-0.0038289	1	0.0465116	1	442197	442153	442153	-0.00768434
184.429	0.0022191	0.00629696	1.00771	43	40	2	0	1	-0.0007602	-0.0009363	0.047619	0.976744	1	442631	442630	442630	-130.731
184.465	0.0012093	0.970015	0.526042	49	1	25	0	23	-0.0046493	-0.0007076	0.961538	0.530612	1	442847	442794	442794	1.10989
184.629	0.0010124	0.628664	0.192711	41	3	6	0	32	0	-0.0003225	0.666667	0.219512	1	443198	443199	443198	0.238714
184.913	0.0020173	1.1551	0.0609107	49	0	5	0	44	0	-0.0002641	1	0.102041	1	444016	443953	443953	0.0648614
185.166	0.0015023	1.11466	0.0528688	56	0	5	0	51	0	-0.000367	1	0.0892857	1	444619	444529	444529	0.0558199
185.42	0.0017515	0.606856	0.111462	40	2	4	0	34	0	-0.0001678	0.666667	0.15	1	445073	445072	445072	0.125445
185.582	0.0018359	0.0516589	1.0014	60	54	5	0	1	0	-0.0038863	0.0847458	0.983333	1	445396	445405	445396	-715.179
185.625	0.0037994	0.896663	0.613267	103	7	56	0	40	0	-0.0007176	0.888889	0.61165	1	445534	445535	445534	1.58576
185.815	0.0014095	1.01442	0.297957	73	0	23	0	50	0	-0.0003366	1	0.315068	1	446156	446059	446059	0.424413
185.989	0.0009676	1.00984	0.532535	41	0	22	0	19	0	-0.0008986	1	0.536585	1	446614	446532	446532	1.1392
185.99	0.0014516	1.0186	0.429309	41	0	18	0	23	0	-0.0002468	1	0.439024	1	446614	446573	446573	0.752262
186.64	0.0017994	1.01259	0.581627	55	0	32	0	23	0	-2.38e-005	1	0.581818	1	448082	448026	448026	1.39021
186.722	0.0021287	0.953668	0.628124	56	2	33	0	21	0	-0.0002128	0.942857	0.625	1	448210	448203	448203	1.68907
187.069	0.002864	0.96785	0.477191	95	2	44	0	49	0	-0.0006109	0.956522	0.484211	1	449004	448949	448949	0.912743
187.662	0.002022	0.0381609	0.984496	56	50	4	0	2	0	-0.0003876	0.0740741	0.964286	1	450377	450375	450375	63.4995
187.812	0.0014302	0.866923	0.126146	44	1	6	0	37	0	-0.0006322	0.857143	0.159091	1	450708	450709	450708	0.144355
187.829	0.0030929	0.0899153	1.01564	57	49	7	0	1	0	-0.0058551	0.125	0.982456	1	450790	450793	450790	-64.9465
188.2	0.0028908	0.757662	0.0559373	108	2	8	0	98	0	-0.0009675	0.8	0.0925926	1	451573	451574	451573	0.0592517
188.234	0.0028155	0.982138	0.330748	72	1	24	1	46	0	-0.0011438	0.96	0.347222	1	451790	451791	451790	0.494205
188.557	0.0019197	0.403793	0.251583	54	8	7	0	39	-0.0003583	-0.0021642	0.466667	0.277778	1	452462	452464	452462	0.336153
189.377	0.0012749	0.682092	0.0594011	41	1	3	0	37	0	-4.3e-006	0.75	0.097561	1	453851	453813	453813	0.0631524
189.465	0.0007393	0.929009	0.546129	49	2	25	0	22	0	-0.0001709	0.925926	0.55102	1	454057	454049	454049	1.20327
189.483	0.0009816	1.00805	0.613335	44	0	27	0	17	0	-0.0004887	1	0.613636	1	454171	454125	454125	1.58622
189.486	0.0023223	0.940336	0.538161	50	2	25	0	23	-0.0011866	-0.0004075	0.925926	0.54	1	454203	454172	454172	1.16526
190.067	0.0009006	0.566487	0.285845	49	6	9	0	34	-0.0005759	-0.000295	0.6	0.306122	1	455574	455573	455573	0.400257
190.196	0.0016528	0.912551	0.510469	62	3	29	0	30	0	-0.0012187	0.90625	0.516129	1	455982	455970	455970	1.04277
190.43	0.0008308	0.934832	0.589053	49	2	27	0	20	0	-0.0011511	0.931034	0.591837	1	456401	456402	456401	1.4334
191.103	0.0018203	0.931418	0.53012	47	2	23	1	21	-0.0008701	-0.0001049	0.92	0.531915	1	457845	457837	457837	1.1282
191.578	0.0016044	0.0890194	0.973705	43	36	5	0	2	0	-0.0005477	0.121951	0.953488	1	458862	458861	458861	37.0303
191.648	0.0009008	0.257599	0.27685	40	8	4	0	28	-0.0017739	-0.0007585	0.333333	0.3	1	459047	459022	459022	0.382838
191.69	0.0019657	0.892264	0.407351	62	3	23	0	36	0	-5.98e-005	0.884615	0.419355	1	459172	459149	459149	0.687339
191.81	0.0029297	0.989123	0.461893	79	1	36	1	41	0	-0.0001715	0.972973	0.468354	1	459425	459400	459400	0.858367
191.992	0.0039253	0.0341636	0.783797	97	69	6	2	20	0	-0.0016648	0.08	0.773196	1	459867	459874	459867	3.62528
192.631	0.0017272	1.09662	0.0766411	53	0	6	0	47	0	-0.003788	1	0.113208	1	461236	461177	461177	0.0830025
192.757	0.0020298	1.04891	0.178832	53	0	11	1	41	0	-0.0001316	1	0.207547	1	461471	461467	461467	0.217778
192.954	0.0035953	0.00186709	0.971077	71	64	3	0	4	0	-0.0010829	0.0447761	0.943662	1	462013	462012	462012	33.5743
193.063	0.0030043	0.953255	0.588815	90	3	50	0	37	0	-0.0009423	0.943396	0.588889	1	462333	462289	462289	1.43199
193.223	0.0017757	1.1007	0.0742318	54	0	6	0	48	0	-0.000569	1	0.111111	1	462717	462662	462662	0.080184
193.496	0.00155	0.965893	0.481909	43	1	20	0	22	0	-0.0005301	0.952381	0.488372	1	463370	463331	463331	0.930162
193.803	0.0027826	-0.00735774	0.97613	105	98	3	0	4	0	-0.0007333	0.029703	0.961905	1	464079	464080	464079	40.8935
193.884	0.0017779	0.108914	0.909968	47	36	6	0	5	-0.0015918	-0.0003796	0.142857	0.893617	1	464296	464295	464295	10.1071
193.891	0.005916	0.624882	0.0870145	124	5	11	0	108	0	-0.0008301	0.6875	0.129032	1	464352	464351	464351	0.0953076
193.914	0.0015476	0.845068	-0.046497	49	0	0	1	48	0	-1.3e-006	nan	0	1	464596	464576	464576	-0.0444311
194.508	0.0016588	0.945624	0.50201	63	2	30	0	31	0	-0.0009557	0.9375	0.507937	1	465782	465769	465769	1.00807
194.75	0.0024038	1.07599	0.152319	48	0	9	0	39	0	-0.0007993	1	0.1875	1	466315	466266	466266	0.179689
195.064	0.0017767	1.01551	0.300474	85	0	27	0	58	0	-5.37e-005	1	0.317647	1	466952	466868	466868	0.429539
195.068	0.0015048	1.01502	0.415368	54	0	23	0	31	0	-2.57e-005	1	0.425926	1	467012	466954	466954	0.710477
195.226	0.0055003	0.345815	0.73106	138	63	37	0	38	0	-0.0004203	0.37	0.724638	1	467255	467258	467255	2.7183
